user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,AdRev_D5,IAPRev_D5,AdRev_D6,IAPRev_D6,total_ad_revenue,total_iap_revenue,total_revenue
85720866a3fb9df3f54b6421c4403bd8,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0d124cc80cbd68433b933f1b89ed206,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bae0de6c4e14bba0eaf93ba53eaaf5f3,42.0,1.0,0.0204874984920024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0204874984920024,0.0,0.0204874984920024
e0edaaeeaee13f59ef67a204ab577f60,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381dddacd461b9bde92fe68a69f15be3,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7275dd64095496d3a6a174e4eac8f361,42.0,1.0,0.0645072311162948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0645072311162948,0.0,0.0645072311162948
aed3a59d34cd779cf692e121daab8c39,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02e02aacef5587cab43b3e7f23cff4bb,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dff7186b00f5d1e232107ca35f72884d,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d44ad8ec7b64259e92f88ae5f02740da,42.0,0.0,3.3000603541731834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3000603541731834,0.0,3.3000603541731834
db89c218fdc4930688c09fe138382ee1,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e2982fd787c0006c007e908c2617c224,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280720e74e347a6bf71982a81aa0e6a2,42.0,0.0,0.0,0.0,0.0010928709525614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010928709525614,0.0,0.0010928709525614
01a2777b3e85c258067fe09c40d5f6dc,42.0,0.0,0.0131922392174601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131922392174601,0.0,0.0131922392174601
0a496672ff6f57d9d8cb1a54b2cb0e23,42.0,1.0,0.0033328097779303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033328097779303,0.0,0.0033328097779303
bf7c781a9058aa03742cfd5359844f41,42.0,0.0,0.4116811603307724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4116811603307724,0.0,0.4116811603307724
dec28cbafb42fbcc27c01ccc31fac606,42.0,1.0,0.0008236999856308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008236999856308,0.0,0.0008236999856308
28236c5b3340b7ed0b00b4d833c2205c,42.0,0.0,0.0196450520306825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196450520306825,0.0,0.0196450520306825
