user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,total_ad_revenue,total_iap_revenue,total_revenue,AdRev_D4,IAPRev_D4
c650a92d66c0e05f6c0a47e085f6d016,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f8c8aff62a5ee36f233c6250c8af721e,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300bfd11880debbf5f12c09223c8dc0a,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21654f1ded1f57082c43276a115af1f4,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276f0690fecc3d6dced02952863410d0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912641f9268619f583fdbf22c607fc8f,46.0,1.0,0.3148702755570411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3148702755570411,0.0,0.3148702755570411,0.0,0.0
8dca88cc2b44fd4199f75d7f2b9a8075,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3c18a23a8a116b7d8092881cda4babb,46.0,1.0,0.0012706667184829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012706667184829,0.0,0.0012706667184829,0.0,0.0
2fe2cd2ff0e1147c0642e1c208b5b03f,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39cc7d21f151fb47ee1b70bd667ca65d,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
