user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,AdRev_D2,IAPRev_D2,AdRev_D3,IAPRev_D3,AdRev_D4,IAPRev_D4,AdRev_D5,IAPRev_D5,AdRev_D6,IAPRev_D6,AdRev_D7,IAPRev_D7,total_ad_revenue,total_iap_revenue,total_revenue,AdRev_D8,IAPRev_D8
0640cb9ab587d7d667ada63c2da3bf08,46.0,0.0,0.060373606160283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060373606160283,0.0,0.060373606160283,0.0,0.0
142ad0ec646fd44613d51441c9cbfa27,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1c0aae82cb48fd8232bb69d3c0575eb8,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2dd1417158bc899c9b5feb249a3f80ac,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320a3b456cb5e9a0154cb6e62b78b857,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4e2b0583c568b9e7e64fbeca6381bac9,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537d3d4e692d3087bea666cce696014e,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74e84fc3ec8a80d1cb09c11de8196d49,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760661805aa9190858eb46063dfe5f21,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7f4e32b1740d2880f73e0392691aea63,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98e6c46262c48f98bddea782005f8a6f,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9ca332bcdc7d4bca7ea428f5c23949b2,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a5191bdcbfc3b86376f6f7192a43ffc0,46.0,0.0,0.0500316148390993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0500316148390993,0.0,0.0500316148390993,0.0,0.0
a5448efc8760bcfade39e7b2dce8d009,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b828e3a50a576b1537ae8b954801598f,46.0,1.0,0.4825427606701851,0.0,1.720325842499733,0.0,0.1049950122833252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3078636154532433,0.0,2.3078636154532433,0.0,0.0
caf0ee0c79650b7589e8758ac41623c5,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e0d92e8b1403a8e86c8dd885275498fe,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f60a6f052576d8d62adf5cc623505d8e,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f775d474c2f26c8b001737a1093e219a,46.0,1.0,0.0681331194937229,0.0,0.0933023830875754,0.0,0.0,0.0,0.0,0.0,0.0121462857350707,0.0,0.010690052062273,0.0,0.0,0.0,0.012075999751687,0.0,0.196347840130329,0.0,0.196347840130329,0.0,0.0
e4bf2b1d708e61a91e3ca86181e79b4e,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6a769be9a384bdeefdf473d12cb1df93,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186de88c998fa5878d8b46be945c6464,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2a51e7470052e916b7860c1727989e24,46.0,1.0,0.2638295404613018,0.0,0.1032906789332628,0.0,0.0,0.0,0.0,0.0,0.360599797219038,0.0,0.0,0.0,0.3747034221887588,0.0,0.0,0.0,1.1024234388023615,0.0,1.1024234388023615,0.0,0.0
d02cc89fde430eb70dccb3e7bbafc752,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19d497dd64f947ba5ebc5d66e5ff020d,46.0,1.0,0.0052305832505226,0.0,0.0693476863671094,0.0,0.0384928915882483,0.0,0.0773086623521521,0.0,0.0137577658751979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2041375894332303,0.0,0.2041375894332303,0.0,0.0
10df90f53290d7f55a648d00d277ddbc,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341095797abc4abf78dfa9b9b3582e8c,46.0,1.0,0.0233994238078594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0233994238078594,0.0,0.0233994238078594,0.0,0.0
5ce8f7bb753db8341aadb6728b9d99b3,46.0,0.0,0.0231156069785356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231156069785356,0.0,0.0231156069785356,0.0,0.0
c07a0a4c19234606d118bb193ea0cfde,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07d25b529405a484bc800d90c9ba2348,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2107642590999603,0.0,0.1501652002334594,0.0,0.0,0.0,0.0,0.0,0.3609294593334197,0.0,0.3609294593334197,0.0,0.0
115de025ed0522bc2a5aa85eb307c7f5,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bc9d11efc75276ba2a5da04d0257f8c5,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f1081bf61f3b3765b4400d1f8512fe28,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31f9050e23a30ed601c6acaf295ad884,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cebb022cfe8ff9550898d2299028de1b,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668a36898d5a09718d416c0dc1f6102e,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5696a6383dd032f91ab7f8e7ac1f3f23,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73d1541239319218a7aa03731998c713,46.0,0.0,0.2078807614743709,0.0,0.8082025945186615,0.0,0.5855322508141398,0.0,0.2802543556317687,0.0,0.1872930340468883,0.0,0.3719762994442135,0.0,0.2947349266614765,0.0,0.0,0.0,2.7358742225915194,0.0,2.7358742225915194,0.0,0.0
b82791fdd475ef6a26607c7ae1f254c1,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cdf5a5332b7c62e6266d1bdd597ec44b,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303672dd43ae484e2ac85837e5fe3694,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5f516c935623d48bd015b24251112685,46.0,0.0,0.2821119194850325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2821119194850325,0.0,0.2821119194850325,0.0,0.0
b867c694bed82384846cbadf6b9cbde3,46.0,0.0,0.0060042412951588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060042412951588,0.0,0.0060042412951588,0.0,0.0
533b5e693bcd65fb1088d5ce7f0890d1,46.0,0.0,0.0,0.0,0.0132250003516674,0.0,0.0,0.0,0.0091425003483891,0.0,0.0138737140223383,0.0,0.0323790670372545,0.0,0.0293265972286462,0.0,0.0436217859387397,0.0,0.1415686649270352,0.0,0.1415686649270352,0.0,0.0
a822eb9ae580051629c4cb0cc3a7cbc0,46.0,0.0,0.1505239247344434,0.0,0.0484627173282206,0.0,0.0137176173739135,0.0,0.0589981223456561,0.0,0.1069371998310089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3786395816132425,0.0,0.3786395816132425,0.0,0.0
d2279e9922b53f4d48c3a8a4d808d638,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e9806b808116a10fc186d5a14e1abdcd,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06adf5a56428e5ef4feb629665902d42,46.0,0.0,0.3134904820472002,0.0,0.1916223224252462,0.0,0.0,0.0,0.0,0.0,0.0361678451299667,0.0,0.0645219506695866,0.0,0.0132050001993775,0.0,0.0217400006949901,0.0,0.6407476011663674,0.0,0.6407476011663674,0.0,0.0
4b63c8327ea36b6bff61ec1bbfe2b6ec,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637f86b66ea3fa5f60a241ccae7a730a,46.0,1.0,0.4803775046020746,0.0,0.2935896916314959,0.0,0.360857087187469,0.0,0.0261731902137398,0.0,0.3362223412841558,0.0,0.1837817141786217,0.0,0.1032531368546187,0.0,0.0800171042792499,0.0,1.8642717702314258,0.0,1.8642717702314258,0.0,0.0
06ebd50491f0402ba02f24546d236b9f,46.0,0.0,0.0,0.0,0.0,0.0,0.0095467530190944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095467530190944,0.0,0.0095467530190944,0.0,0.0
00adb302d0b26d7761db207108534af6,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a6a8455df1a94b0b6f6eada77357c914,46.0,0.0,0.0341170206665992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341170206665992,0.0,0.0341170206665992,0.0,0.0
b59666ac1b0e1aa70748b71f2e4928ed,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
edb142cafb9baa349893d82a83b186a1,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fcdd1fe26fb7c0e66e101151c0ed372b,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408cdafa0bc89e381e8d73072c894ef9,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90c962e5e380e448eb7d8813b1652d28,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3e97f4ba6b0a495feb6f573bfad2a177,46.0,1.0,0.0572931375354528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0572931375354528,0.0,0.0572931375354528,0.0,0.0
8ce384b09d91deb6b7c75f1e9e73cf54,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f04b5a73f79eb81432e0b5c5ade07a0e,46.0,0.0,3.1079290974885225,0.0,6.39530935138464,0.0,1.6727420762181282,0.0,1.8898841962218285,0.0,0.0,0.0,4.108376823365688,0.0,0.3182560950517654,0.0,0.2965832874178886,0.0,17.78908092714846,0.0,17.78908092714846,0.0,0.0
72468f9576fe3a9eabe3edfe01c00c50,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3808efa2e6578f3d5cebe4d947aed687,46.0,1.0,0.2999136727303266,0.0,0.0439728181809186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3438864909112452,0.0,0.3438864909112452,0.0,0.0
3e66bfa5b754012c85283b54c85f42d2,46.0,1.0,0.028261674568057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028261674568057,0.0,0.028261674568057,0.0,0.0
3fa5c4dc1523b7a592b57edbd9d50c5d,46.0,0.0,3.1200315952301025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1200315952301025,0.0,3.1200315952301025,0.0,0.0
483ee975a35551412fbdab05ff2f16f8,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f5afc1ed61bfdaf5c0852b0d3c04f39a,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19c58b3c34baaffe07f4c312d267f4db,46.0,0.0,0.0536531144753098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0536531144753098,0.0,0.0536531144753098,0.0,0.0
9b9d871023b4691971be53b135ef4bca,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fded2e453a4a87c8bdb84fe3b15cc553,46.0,1.0,0.0315772434696555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0315772434696555,0.0,0.0315772434696555,0.0,0.0
60bcfc12ab30c9895bc4fb15da835897,46.0,0.0,0.015598140656948,0.0,0.0,0.0,0.0046791182830929,0.0,0.0131236240267753,0.0,0.0,0.0,0.0,0.0,0.0076525001786649,0.0,0.0066605983301997,0.0,0.047713981475680796,0.0,0.047713981475680796,0.0,0.0
87700fc275bbc7ef10159aa5617621a0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3d7b1cd5724ad736d56876a6edde569,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3637a8bd715bc42bd4c0dab67e191bf3,46.0,1.0,0.002351458184421,0.0,0.0,0.0,0.0067739423830062,0.0,0.0137044778093695,0.0,0.0552636708598583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07809354923665501,0.0,0.07809354923665501,0.0,0.0
9d2a9c015a5653654e8b7fb09fd7f4ef,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467f87d20c81f12a986d9693c1b3445c,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48dce2ee861ffb8e3f64f0f3a4ce618c,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9922c574d894e6441a234e8af27172df,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9bceea9e0725d9c6fca9553823853d32,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5dc03a02bad92e726cd81d9d75dc1421,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45813d4b09abac3cfba39aa2343bf520,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8e863eb948a6efddf4acd1522cdef861,46.0,0.0,0.029221212491393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029221212491393,0.0,0.029221212491393,0.0,0.0
fd9e42386ae26ffe1477c3785cedbb90,46.0,0.0,0.0471989959478378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0471989959478378,0.0,0.0471989959478378,0.0,0.0
44a80d9e2335d068c077c9b11055768a,46.0,1.0,0.1281134933233261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1281134933233261,0.0,0.1281134933233261,0.0,0.0
20b20d0099163656795420e34943b44d,46.0,1.0,0.0953973103314638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0953973103314638,0.0,0.0953973103314638,0.0,0.0
3bd0e93d17bab8100981e75a66c2ea16,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f85e42239010f51916f791dc3447dd38,46.0,1.0,0.0914739891886711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0914739891886711,0.0,0.0914739891886711,0.0,0.0
70c9fdd4b5cc2a0e4ef29b2040e4c299,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25029951cba32bf3cfff608d3a737b22,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2cefd0ec5206e38b46331082cd0d2523,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5ee773d5b8281df2235f63edb98b0bbf,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6126cafce311d0281c345e798273cee1,46.0,0.0,0.0,0.0,0.0580416992306709,0.0,0.0,0.0,0.0168098025023937,0.0,0.0,0.0,0.061998676508665,0.0,0.1689180247485637,0.0,0.0,0.0,0.3057682029902933,0.0,0.3057682029902933,0.0,0.0
8320068ab0f4291eb08b30b6acc2d25b,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08c522664ff2966aca001cea00447fd7,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0b29a9f4895ba6aa816afcb44a970548,46.0,0.0,0.0668750032782554,0.0,1.868109229952097,0.0,1.5213925335556269,0.0,0.365265978500247,0.0,0.4575988557189703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.279241601005197,0.0,4.279241601005197,0.0,0.0
1d7a9951882820dd83309eb2036fa266,46.0,0.0,0.03617550060153,0.0,0.0945537500083446,0.0,0.0474645318463444,0.0,0.0,0.0,0.0191245283931493,0.0,0.0,0.0,0.0,0.0,0.0578510062769055,0.0,0.2551693171262738,0.0,0.2551693171262738,0.0,0.0
d036baa6f225ac712848d48c41229483,46.0,0.0,0.0295165236457251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295165236457251,0.0,0.0295165236457251,0.0,0.0
e1f6deeeed1a26504ac0339228cc7f48,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10950717a6ba718eb3608db02693849d,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7f31c1a90ee1d50ed036491ef11146a6,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b8db7ae0151b75ee2a752a564e39a822,46.0,1.0,0.1083329445682466,0.0,0.0933890913147479,0.0,0.0067531084641814,0.0,0.0,0.0,0.0086214616894721,0.0,0.0156215457245707,0.0,0.0,0.0,0.0,0.0,0.23271815176121868,0.0,0.23271815176121868,0.0,0.0
bbe56cdc015360de7aba4aaf778b5aac,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0061a4469c6b8e5a9ecf8ae6d4c1199e,46.0,0.0,0.0116942916065454,0.0,0.0112197541166096,0.0,0.0053460316266864,0.0,0.0198902182746678,0.0,0.0456229500705376,0.0,0.0101709739537909,0.0,0.0312730117002502,0.0,0.0233001846354454,0.0,0.1585174159845333,0.0,0.1585174159845333,0.0,0.0
09fc5edc5483eae21f041b0accf43eb6,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14c0b88ad0a84f3237fa62b4a504b42d,46.0,1.0,0.0464249998331069,0.0,0.0593684967607259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1057934965938328,0.0,0.1057934965938328,0.0,0.0
1b1d668360f82483741f187df569e5fe,46.0,1.0,0.3438783437013626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3438783437013626,0.0,0.3438783437013626,0.0,0.0
23c44a880305bec6efdb4866ceb4360e,46.0,0.0,0.0,0.0,0.0,0.0,0.0015993602573871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015993602573871,0.0,0.0015993602573871,0.0,0.0
46e1ad8193146c12302645484c5c7004,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87c24437eb73bc3ad27909330bad6548,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97936489b133101305ec3be8b88d91b8,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bb19a9c89abf31831a2adfe718ab7bcf,46.0,0.0,0.2235519939567893,0.0,0.3957681199535727,0.0,0.3363445487339049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9556646626442669,0.0,0.9556646626442669,0.0,0.0
19a5cdf42285e369894838da45056190,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
