user_pseudo_id,experiment_number,experiment_group,AdRev_D0,IAPRev_D0,AdRev_D1,IAPRev_D1,total_ad_revenue,total_iap_revenue,total_revenue,AdRev_D2,IAPRev_D2
ccddf3ae9c7b9851e9f702cfc33581d6,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81699d01901bde9063fa05adb5bce11a,46.0,0.0,0.0626427077222615,0.0,0.0974542775657028,0.0,0.1600969852879643,0.0,0.1600969852879643,0.0,0.0
ff3d7e4f85671d72dde35cb3dfa598e3,46.0,1.0,0.0542666167020797,0.0,0.0,0.0,0.0542666167020797,0.0,0.0542666167020797,0.0,0.0
1e526f3e817dff093ce735a9c85c9824,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b70891dc06b6435f09e979de20943b20,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0553466cdfab22b2231a3ab9ec8cc74b,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61f26be670856f95108f0c7e6681b768,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4b7aa1c406e77c0b08a197ec7b0e7bc0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467198fc85f5c8e4c7537c248f1ab91e,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7c8c6aedd48ee552b50c30d4a3ee4472,46.0,1.0,0.0258348733186721,0.0,0.0,0.0,0.0258348733186721,0.0,0.0258348733186721,0.0,0.0
87f036c90a6837acfa54dfe1382b8d0e,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2e84380b4cea588654fbb86e80838a54,46.0,1.0,0.0155628407374024,0.0,0.0419866126030683,0.0,0.0575494533404707,0.0,0.0575494533404707,0.0,0.0
a6ee408929332a85e308f7a834d5575f,46.0,0.0,0.0897078029811382,0.0,0.0,0.0,0.0897078029811382,0.0,0.0897078029811382,0.0,0.0
857d01d155c7d5ef323b198805ddd67f,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4bdab3461f62b9f58ed519cc11cb0cf,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aaaaa56e37091907d5e4bc8105fa3517,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23f7b7a2b4ce370351c5eb081475fec9,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977e52ccfe448d3d2b9ecd65c156db18,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79609e3ed137717621671d08c624c296,46.0,1.0,1.3117483258247375,0.0,1.1249712109565737,0.0,2.436719536781311,0.0,2.436719536781311,0.0,0.0
4d0d5f25ee384d94d9437d5b672ea710,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a743b312ef1569e9f76283ed46443d4e,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3ab77e274cd4fd43ac514910422137ed,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4ea05208614597898e480f2bdf4ea63c,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dfa10e038b4aa9ea274e2eb8644b0073,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489796dfae3a9d6852296925f6749059,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29ca635db429a8dfb85ea86c63c6cf55,46.0,1.0,0.0484158957842737,0.0,0.0,0.0,0.0484158957842737,0.0,0.0484158957842737,0.0,0.0
afe36ac83ba5d1127d6306a7b4ec665a,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
